id,first_name,last_name,Class Level,Course
587,Nicholas,Ward,Junior,COMP 182
588,Patrick,Knight,Junior,CIT 101 Lab
588,Patrick,Knight,Junior,COMP 182 Lab
589,Carolyn,Howell,Senior,COMP 182
589,Carolyn,Howell,Senior,CIT 101
590,Beverly,Olson,Freshman,COMP 182 Lab
590,Beverly,Olson,Freshman,CIT 101 Lab
591,Kimberly,Chavez,Sophomore,CIT 101
591,Kimberly,Chavez,Sophomore,COMP 182 Lab
592,Andrew,Reed,Senior,CIT 101 Lab
592,Andrew,Reed,Senior,CIT 101
593,Kathryn,Stephens,Junior,COMP 182
593,Kathryn,Stephens,Junior,CIT 101 Lab
594,Samuel,Cole,Sophomore,COMP 182 Lab
594,Samuel,Cole,Sophomore,COMP 182
595,Alan,Rodriguez,Senior,CIT 101
595,Alan,Rodriguez,Senior,COMP 182 Lab
596,Amy,Rose,Junior,CIT 101 Lab
596,Amy,Rose,Junior,CIT 101
597,Phillip,Riley,Junior,COMP 182
597,Phillip,Riley,Junior,CIT 101 Lab
598,Steve,Carter,Senior,COMP 182 Lab
598,Steve,Carter,Senior,COMP 182
599,Christine,Kennedy,Freshman,CIT 101
599,Christine,Kennedy,Freshman,COMP 182 Lab
600,Gerald,Harper,Sophomore,CIT 101 Lab
600,Gerald,Harper,Sophomore,CIT 101
601,Douglas,Perry,Senior,COMP 182
601,Douglas,Perry,Senior,CIT 101 Lab
602,Ruby,Thomas,Junior,COMP 182 Lab
602,Ruby,Thomas,Junior,COMP 182
603,Marie,Wilson,Sophomore,CIT 101
603,Marie,Wilson,Sophomore,COMP 182 Lab
604,Douglas,Bryant,Senior,CIT 101 Lab
604,Douglas,Bryant,Senior,CIT 101
605,Samuel,Castillo,Junior,COMP 182
605,Samuel,Castillo,Junior,CIT 101 Lab
606,Fred,Montgomery,Junior,COMP 182 Lab
606,Fred,Montgomery,Junior,COMP 182
607,Marie,Stanley,Senior,CIT 101
607,Marie,Stanley,Senior,COMP 182 Lab
608,Rebecca,Fox,Freshman,CIT 101 Lab
608,Rebecca,Fox,Freshman,CIT 101
609,Kathy,Stevens,Sophomore,COMP 182
609,Kathy,Stevens,Sophomore,CIT 101 Lab
610,Helen,Bowman,Senior,COMP 182 Lab
610,Helen,Bowman,Senior,COMP 182
611,Ernest,Stephens,Junior,CIT 101
611,Ernest,Stephens,Junior,COMP 182 Lab
612,Patricia,Carter,Sophomore,CIT 101 Lab
612,Patricia,Carter,Sophomore,CIT 101
613,Jonathan,Reed,Senior,COMP 182
613,Jonathan,Reed,Senior,CIT 101 Lab
614,Beverly,Cook,Junior,COMP 182 Lab
614,Beverly,Cook,Junior,COMP 182
615,Susan,Smith,Junior,CIT 101
615,Susan,Smith,Junior,COMP 182 Lab
616,Alice,Mccoy,Senior,CIT 101 Lab
616,Alice,Mccoy,Senior,CIT 101
617,Susan,Palmer,Freshman,COMP 182
617,Susan,Palmer,Freshman,CIT 101 Lab
618,Fred,Montgomery,Sophomore,COMP 182 Lab
618,Fred,Montgomery,Sophomore,COMP 182
619,Helen,Rodriguez,Senior,CIT 101
619,Helen,Rodriguez,Senior,COMP 182 Lab
620,Peter,Robinson,Junior,CIT 101 Lab
620,Peter,Robinson,Junior,CIT 101
621,Donna,Gilbert,Sophomore,COMP 182
621,Donna,Gilbert,Sophomore,CIT 101 Lab
622,Carl,Ray,Senior,COMP 182 Lab
622,Carl,Ray,Senior,COMP 182
623,Lois,Baker,Junior,CIT 101
623,Lois,Baker,Junior,COMP 182 Lab
624,Betty,Lopez,Junior,CIT 101 Lab
624,Betty,Lopez,Junior,CIT 101
625,Brandon,Mills,Senior,COMP 182
625,Brandon,Mills,Senior,CIT 101 Lab
626,Theresa,Henry,Freshman,COMP 182 Lab
626,Theresa,Henry,Freshman,COMP 182
627,Teresa,Ford,Sophomore,CIT 101
627,Teresa,Ford,Sophomore,COMP 182 Lab
628,Paula,Bowman,Senior,CIT 101 Lab
628,Paula,Bowman,Senior,CIT 101
629,Howard,Collins,Junior,COMP 182
629,Howard,Collins,Junior,CIT 101 Lab
630,Cheryl,Castillo,Sophomore,COMP 182 Lab
630,Cheryl,Castillo,Sophomore,COMP 182
631,Clarence,Rice,Senior,CIT 101
631,Clarence,Rice,Senior,COMP 182 Lab
632,Bobby,Coleman,Junior,CIT 101 Lab
632,Bobby,Coleman,Junior,CIT 101
633,Fred,Richards,Junior,COMP 182
633,Fred,Richards,Junior,CIT 101 Lab
634,Evelyn,Griffin,Senior,COMP 182 Lab
634,Evelyn,Griffin,Senior,COMP 182
635,Phyllis,Reid,Freshman,CIT 101
635,Phyllis,Reid,Freshman,COMP 182 Lab
636,Philip,Dean,Sophomore,CIT 101 Lab
636,Philip,Dean,Sophomore,CIT 101
637,Brenda,Holmes,Senior,COMP 182
637,Brenda,Holmes,Senior,CIT 101 Lab
638,Phillip,Fields,Junior,COMP 182 Lab
638,Phillip,Fields,Junior,COMP 182
639,Joan,Gardner,Sophomore,CIT 101
639,Joan,Gardner,Sophomore,COMP 182 Lab
640,Elizabeth,Chavez,Senior,CIT 101 Lab
640,Elizabeth,Chavez,Senior,CIT 101
641,Sarah,Ryan,Junior,COMP 182
641,Sarah,Ryan,Junior,CIT 101 Lab
642,Judy,Myers,Junior,COMP 182 Lab
642,Judy,Myers,Junior,COMP 182
643,Frances,Nichols,Senior,CIT 101
643,Frances,Nichols,Senior,COMP 182 Lab
644,Diane,Wallace,Freshman,CIT 101 Lab
644,Diane,Wallace,Freshman,CIT 101
645,Roger,Murphy,Sophomore,COMP 182
645,Roger,Murphy,Sophomore,CIT 101 Lab
646,Kenneth,Austin,Senior,COMP 182 Lab
646,Kenneth,Austin,Senior,COMP 182
647,Michelle,Mendoza,Junior,CIT 101
647,Michelle,Mendoza,Junior,COMP 182 Lab
648,Dorothy,Welch,Sophomore,CIT 101 Lab
648,Dorothy,Welch,Sophomore,CIT 101
649,Philip,Lane,Senior,COMP 182
649,Philip,Lane,Senior,CIT 101 Lab
650,Annie,Wilson,Junior,COMP 182 Lab
650,Annie,Wilson,Junior,COMP 182
651,Jessica,Kelly,Junior,CIT 101
651,Jessica,Kelly,Junior,COMP 182 Lab
652,Alice,Cruz,Senior,CIT 101 Lab
652,Alice,Cruz,Senior,CIT 101
653,Patrick,Henderson,Freshman,COMP 182
653,Patrick,Henderson,Freshman,CIT 101 Lab
654,Betty,Vasquez,Sophomore,COMP 182 Lab
654,Betty,Vasquez,Sophomore,COMP 182
655,Nancy,Butler,Senior,CIT 101
655,Nancy,Butler,Senior,COMP 182 Lab
656,Eugene,Castillo,Junior,CIT 101 Lab
656,Eugene,Castillo,Junior,CIT 101
657,Craig,Wood,Sophomore,COMP 182
657,Craig,Wood,Sophomore,CIT 101 Lab
658,Helen,Clark,Senior,COMP 182 Lab
658,Helen,Clark,Senior,COMP 182
659,Bobby,Cole,Junior,CIT 101
659,Bobby,Cole,Junior,COMP 182 Lab
660,Craig,Kelly,Junior,CIT 101 Lab
660,Craig,Kelly,Junior,CIT 101
661,Margaret,Ross,Senior,COMP 182
661,Margaret,Ross,Senior,CIT 101 Lab
662,Stephanie,Hanson,Freshman,COMP 182 Lab
662,Stephanie,Hanson,Freshman,COMP 182
663,Mary,Brooks,Sophomore,CIT 101
663,Mary,Brooks,Sophomore,COMP 182 Lab
664,Anne,Johnson,Senior,CIT 101 Lab
664,Anne,Johnson,Senior,CIT 101
665,Gerald,Brooks,Junior,COMP 182
665,Gerald,Brooks,Junior,CIT 101 Lab
666,Bruce,Powell,Sophomore,COMP 182 Lab
666,Bruce,Powell,Sophomore,COMP 182 Lab
667,Matthew,Reed,Senior,CIT 101
667,Matthew,Reed,Senior,CIT 101
668,Kathryn,White,Junior,CIT 101 Lab
668,Kathryn,White,Junior,CIT 101 Lab
669,Diana,Nguyen,Junior,COMP 182
669,Diana,Nguyen,Junior,COMP 182
670,Linda,Price,Senior,COMP 182 Lab
670,Linda,Price,Senior,COMP 182 Lab
671,Richard,Morris,Freshman,CIT 101
671,Richard,Morris,Freshman,CIT 101
672,Patrick,Scott,Sophomore,CIT 101 Lab
672,Patrick,Scott,Sophomore,CIT 101 Lab
673,Lawrence,Reed,Senior,COMP 182
673,Lawrence,Reed,Senior,COMP 182
674,Keith,Perkins,Junior,COMP 182 Lab
674,Keith,Perkins,Junior,COMP 182 Lab
675,Paula,Perkins,Sophomore,CIT 101
675,Paula,Perkins,Sophomore,CIT 101
676,Walter,Owens,Senior,CIT 101 Lab
676,Walter,Owens,Senior,CIT 101 Lab
677,Albert,Jenkins,Junior,COMP 182
677,Albert,Jenkins,Junior,COMP 182
678,Sara,Gilbert,Junior,COMP 182 Lab
678,Sara,Gilbert,Junior,COMP 182 Lab
679,Elizabeth,Wells,Senior,CIT 101
679,Elizabeth,Wells,Senior,CIT 101
680,Wanda,Campbell,Freshman,CIT 101 Lab
680,Wanda,Campbell,Freshman,CIT 101 Lab
681,Sandra,Ward,Sophomore,COMP 182
681,Sandra,Ward,Sophomore,COMP 182
682,Lori,Cunningham,Senior,COMP 182 Lab
682,Lori,Cunningham,Senior,COMP 182 Lab
683,Harry,Perkins,Junior,CIT 101
683,Harry,Perkins,Junior,CIT 101
684,Jane,Hudson,Sophomore,CIT 101 Lab
684,Jane,Hudson,Sophomore,CIT 101 Lab
685,Amy,Warren,Senior,COMP 182
685,Amy,Warren,Senior,COMP 182
686,Janet,Gibson,Junior,COMP 182 Lab
686,Janet,Gibson,Junior,COMP 182 Lab
687,Margaret,Fisher,Junior,CIT 101
687,Margaret,Fisher,Junior,CIT 101
688,Nicole,Riley,Senior,CIT 101 Lab
688,Nicole,Riley,Senior,CIT 101 Lab
689,Janet,Kelley,Freshman,COMP 182
689,Janet,Kelley,Freshman,COMP 182
690,Gloria,Ross,Sophomore,COMP 182 Lab
690,Gloria,Ross,Sophomore,COMP 182 Lab
691,Johnny,Perry,Senior,CIT 101
691,Johnny,Perry,Senior,CIT 101
692,Pamela,Ramirez,Junior,CIT 101 Lab
692,Pamela,Ramirez,Junior,CIT 101 Lab
693,Ralph,Garza,Sophomore,COMP 182
693,Ralph,Garza,Sophomore,COMP 182
694,Robin,Garcia,Senior,COMP 182 Lab
694,Robin,Garcia,Senior,COMP 182 Lab
695,Kimberly,Davis,Junior,CIT 101
695,Kimberly,Davis,Junior,CIT 101
696,Carl,Dixon,Junior,CIT 101 Lab
696,Carl,Dixon,Junior,CIT 101 Lab
697,Karen,Willis,Senior,COMP 182
697,Karen,Willis,Senior,COMP 182
698,Clarence,Woods,Freshman,COMP 182 Lab
698,Clarence,Woods,Freshman,COMP 182 Lab
699,Judy,Brown,Sophomore,CIT 101
699,Judy,Brown,Sophomore,CIT 101
700,Philip,Rose,Senior,CIT 101 Lab
700,Philip,Rose,Senior,CIT 101 Lab
701,Marie,Johnston,Junior,COMP 182
701,Marie,Johnston,Junior,COMP 182
702,Michelle,Fisher,Sophomore,COMP 182 Lab
702,Michelle,Fisher,Sophomore,COMP 182 Lab
703,Patrick,Stephens,Senior,CIT 101
703,Patrick,Stephens,Senior,CIT 101
704,Harold,Graham,Junior,CIT 101 Lab
704,Harold,Graham,Junior,CIT 101 Lab
705,Doris,Lawrence,Junior,COMP 182
705,Doris,Lawrence,Junior,COMP 182
706,Kathy,Morgan,Senior,COMP 182 Lab
706,Kathy,Morgan,Senior,COMP 182 Lab
707,Kathryn,Cole,Freshman,CIT 101
707,Kathryn,Cole,Freshman,CIT 101
708,Steven,Kim,Sophomore,CIT 101 Lab
708,Steven,Kim,Sophomore,CIT 101 Lab
709,Keith,Bailey,Senior,COMP 182
709,Keith,Bailey,Senior,COMP 182
710,Margaret,Wheeler,Junior,COMP 182 Lab
710,Margaret,Wheeler,Junior,COMP 182 Lab
711,Keith,Mitchell,Sophomore,CIT 101
711,Keith,Mitchell,Sophomore,CIT 101
712,Eugene,Butler,Senior,CIT 101 Lab
712,Eugene,Butler,Senior,CIT 101 Lab
713,Denise,Roberts,Junior,COMP 182
713,Denise,Roberts,Junior,COMP 182
714,Joan,Franklin,Junior,COMP 182 Lab
714,Joan,Franklin,Junior,COMP 182 Lab
715,Stephen,Alexander,Senior,CIT 101
715,Stephen,Alexander,Senior,CIT 101
716,Jeremy,Thompson,Freshman,CIT 101 Lab
716,Jeremy,Thompson,Freshman,CIT 101 Lab
717,Jennifer,Chapman,Sophomore,COMP 182
717,Jennifer,Chapman,Sophomore,COMP 182
718,Jimmy,Nichols,Senior,COMP 182 Lab
718,Jimmy,Nichols,Senior,COMP 182 Lab
719,Howard,King,Junior,CIT 101
719,Howard,King,Junior,CIT 101
720,Shirley,Wagner,Sophomore,CIT 101 Lab
720,Shirley,Wagner,Sophomore,CIT 101 Lab
721,Andrea,Hayes,Senior,COMP 182
721,Andrea,Hayes,Senior,COMP 182
722,Brian,Bennett,Junior,COMP 182 Lab
722,Brian,Bennett,Junior,COMP 182 Lab
723,Nancy,Hill,Junior,CIT 101
723,Nancy,Hill,Junior,CIT 101
724,Roy,Scott,Senior,CIT 101 Lab
724,Roy,Scott,Senior,CIT 101 Lab
725,Justin,Gutierrez,Freshman,COMP 182
725,Justin,Gutierrez,Freshman,COMP 182
726,Kevin,Grant,Sophomore,COMP 182 Lab
726,Kevin,Grant,Sophomore,COMP 182 Lab
727,Pamela,West,Senior,CIT 101
727,Pamela,West,Senior,CIT 101
728,Steven,Henry,Junior,CIT 101 Lab
728,Steven,Henry,Junior,CIT 101 Lab
729,Donna,Ryan,Sophomore,COMP 182
729,Donna,Ryan,Sophomore,COMP 182
730,Roy,Rivera,Senior,COMP 182 Lab
730,Roy,Rivera,Senior,COMP 182 Lab
731,Diane,Cook,Junior,CIT 101
731,Diane,Cook,Junior,CIT 101
732,Janet,Jacobs,Junior,CIT 101 Lab
732,Janet,Jacobs,Junior,CIT 101 Lab
733,Virginia,Henry,Senior,COMP 182
733,Virginia,Henry,Senior,COMP 182
734,Eric,Lawson,Freshman,COMP 182 Lab
734,Eric,Lawson,Freshman,COMP 182 Lab
735,Howard,Welch,Sophomore,CIT 101
735,Howard,Welch,Sophomore,CIT 101
736,Catherine,Bennett,Senior,CIT 101 Lab
736,Catherine,Bennett,Senior,CIT 101 Lab
737,Matthew,King,Junior,COMP 182
737,Matthew,King,Junior,COMP 182
738,Debra,Burke,Sophomore,COMP 182 Lab
738,Debra,Burke,Sophomore,COMP 182 Lab
739,Bonnie,Moore,Senior,CIT 101
739,Bonnie,Moore,Senior,CIT 101
740,Terry,Day,Junior,CIT 101 Lab
740,Terry,Day,Junior,CIT 101 Lab
741,Nicole,Henderson,Junior,COMP 182
741,Nicole,Henderson,Junior,COMP 182 Lab
742,Anna,Grant,Senior,COMP 182 Lab
742,Anna,Grant,Senior,CIT 101
743,Keith,Johnson,Freshman,CIT 101
743,Keith,Johnson,Freshman,CIT 101 Lab
744,Theresa,Hart,Sophomore,CIT 101 Lab
744,Theresa,Hart,Sophomore,COMP 182
745,Douglas,Parker,Senior,COMP 182
745,Douglas,Parker,Senior,COMP 182 Lab
746,Mildred,Kim,Junior,COMP 182 Lab
746,Mildred,Kim,Junior,CIT 101
747,Cynthia,Fuller,Sophomore,CIT 101
747,Cynthia,Fuller,Sophomore,CIT 101 Lab
748,Wanda,Watkins,Senior,CIT 101 Lab
748,Wanda,Watkins,Senior,COMP 182
749,Betty,Wells,Junior,COMP 182
749,Betty,Wells,Junior,COMP 182 Lab
750,Wayne,Moore,Junior,COMP 182 Lab
750,Wayne,Moore,Junior,CIT 101
751,Terry,Alexander,Senior,CIT 101
751,Terry,Alexander,Senior,CIT 101 Lab
752,William,Collins,Freshman,CIT 101 Lab
752,William,Collins,Freshman,COMP 182
753,Thomas,Ross,Sophomore,COMP 182
753,Thomas,Ross,Sophomore,COMP 182 Lab
754,Louise,Boyd,Senior,COMP 182 Lab
754,Louise,Boyd,Senior,CIT 101
755,Barbara,Carpenter,Junior,CIT 101
755,Barbara,Carpenter,Junior,CIT 101 Lab
756,Matthew,Jones,Sophomore,CIT 101 Lab
756,Matthew,Jones,Sophomore,COMP 182
757,Ruth,Thompson,Senior,COMP 182
757,Ruth,Thompson,Senior,COMP 182 Lab
758,Patricia,Johnston,Junior,COMP 182 Lab
758,Patricia,Johnston,Junior,CIT 101
759,Diane,Welch,Junior,CIT 101
759,Diane,Welch,Junior,CIT 101 Lab
760,Sarah,Larson,Senior,CIT 101 Lab
760,Sarah,Larson,Senior,COMP 182
761,George,Kim,Freshman,COMP 182
761,George,Kim,Freshman,COMP 182 Lab
762,Kimberly,Russell,Sophomore,COMP 182 Lab
762,Kimberly,Russell,Sophomore,CIT 101
763,Raymond,Burns,Senior,CIT 101
763,Raymond,Burns,Senior,CIT 101 Lab
764,Diane,Watkins,Junior,CIT 101 Lab
764,Diane,Watkins,Junior,COMP 182
765,Christine,Ruiz,Sophomore,COMP 182
765,Christine,Ruiz,Sophomore,COMP 182 Lab
766,Keith,Lopez,Senior,COMP 182 Lab
766,Keith,Lopez,Senior,CIT 101
767,Clarence,Garza,Junior,CIT 101
767,Clarence,Garza,Junior,CIT 101 Lab
768,Christine,Williams,Junior,CIT 101 Lab
768,Christine,Williams,Junior,COMP 182
769,Gloria,Meyer,Senior,COMP 182
769,Gloria,Meyer,Senior,COMP 182 Lab
770,Earl,Hart,Freshman,COMP 182 Lab
770,Earl,Hart,Freshman,CIT 101
771,Carlos,Hall,Sophomore,CIT 101
771,Carlos,Hall,Sophomore,CIT 101 Lab
772,Kevin,Carr,Senior,CIT 101 Lab
772,Kevin,Carr,Senior,COMP 182
773,Jean,Cruz,Junior,COMP 182
773,Jean,Cruz,Junior,COMP 182 Lab
774,Lori,Miller,Sophomore,COMP 182 Lab
774,Lori,Miller,Sophomore,CIT 101
775,Ernest,Freeman,Senior,CIT 101
775,Ernest,Freeman,Senior,CIT 101 Lab
776,Charles,Jacobs,Junior,CIT 101 Lab
776,Charles,Jacobs,Junior,COMP 182
777,Gloria,Larson,Junior,COMP 182
777,Gloria,Larson,Junior,COMP 182 Lab
778,Patrick,Arnold,Senior,COMP 182 Lab
778,Patrick,Arnold,Senior,CIT 101
779,Andrew,Garza,Freshman,CIT 101
779,Andrew,Garza,Freshman,CIT 101 Lab
780,Patricia,Wagner,Sophomore,CIT 101 Lab
780,Patricia,Wagner,Sophomore,COMP 182
781,Pamela,Barnes,Senior,COMP 182
781,Pamela,Barnes,Senior,COMP 182 Lab
782,Alan,Moore,Junior,COMP 182 Lab
782,Alan,Moore,Junior,CIT 101
783,Rachel,Greene,Sophomore,CIT 101
783,Rachel,Greene,Sophomore,CIT 101 Lab
784,Marilyn,Wilson,Senior,CIT 101 Lab
784,Marilyn,Wilson,Senior,COMP 182
785,Christopher,Carter,Junior,COMP 182
785,Christopher,Carter,Junior,COMP 182 Lab
786,Donna,Gutierrez,Junior,COMP 182 Lab
786,Donna,Gutierrez,Junior,CIT 101
787,Howard,Patterson,Senior,CIT 101
787,Howard,Patterson,Senior,CIT 101 Lab
788,Nicole,Wallace,Freshman,CIT 101 Lab
788,Nicole,Wallace,Freshman,COMP 182
789,Bobby,Martinez,Sophomore,COMP 182
789,Bobby,Martinez,Sophomore,COMP 182 Lab
790,Emily,Foster,Senior,COMP 182 Lab
790,Emily,Foster,Senior,CIT 101
791,Peter,Hill,Junior,CIT 101
791,Peter,Hill,Junior,CIT 101 Lab
792,Tina,Arnold,Sophomore,CIT 101 Lab
792,Tina,Arnold,Sophomore,COMP 182
793,Phillip,Spencer,Senior,COMP 182
793,Phillip,Spencer,Senior,COMP 182 Lab
794,Howard,Harrison,Junior,COMP 182 Lab
794,Howard,Harrison,Junior,CIT 101
795,Jennifer,Cox,Junior,CIT 101
795,Jennifer,Cox,Junior,CIT 101 Lab
796,Paul,Jordan,Senior,CIT 101 Lab
796,Paul,Jordan,Senior,COMP 182
797,Wayne,Gonzales,Freshman,COMP 182
797,Wayne,Gonzales,Freshman,COMP 182 Lab
798,Jesse,Sanchez,Sophomore,COMP 182 Lab
798,Jesse,Sanchez,Sophomore,CIT 101
799,Cheryl,Crawford,Senior,CIT 101
799,Cheryl,Crawford,Senior,CIT 101 Lab
800,Ernest,Brown,Junior,CIT 101 Lab
800,Ernest,Brown,Junior,COMP 182
801,Janet,Hart,Sophomore,COMP 182
801,Janet,Hart,Sophomore,COMP 182 Lab
802,Jean,Burns,Senior,COMP 182 Lab
802,Jean,Burns,Senior,CIT 101
803,Jennifer,Ford,Junior,CIT 101
803,Jennifer,Ford,Junior,CIT 101 Lab
804,Louis,Morrison,Junior,CIT 101 Lab
804,Louis,Morrison,Junior,COMP 182
805,Henry,Daniels,Senior,COMP 182
805,Henry,Daniels,Senior,COMP 182 Lab
806,Sarah,Price,Freshman,COMP 182 Lab
806,Sarah,Price,Freshman,CIT 101
807,Catherine,Martinez,Sophomore,CIT 101
807,Catherine,Martinez,Sophomore,CIT 101 Lab
808,Janet,Williamson,Senior,CIT 101 Lab
808,Janet,Williamson,Senior,COMP 182
809,John,Moreno,Junior,COMP 182
809,John,Moreno,Junior,COMP 182 Lab
810,Kelly,Jacobs,Sophomore,COMP 182 Lab
810,Kelly,Jacobs,Sophomore,CIT 101
811,Dennis,Duncan,Senior,CIT 101
811,Dennis,Duncan,Senior,CIT 101 Lab
812,Martin,Russell,Junior,CIT 101 Lab
812,Martin,Russell,Junior,COMP 182
813,Earl,Johnson,Junior,COMP 182
813,Earl,Johnson,Junior,COMP 182 Lab
814,Chris,Williamson,Senior,COMP 182 Lab
814,Chris,Williamson,Senior,CIT 101
815,Amanda,Spencer,Freshman,CIT 101
815,Amanda,Spencer,Freshman,CIT 101 Lab
816,Cheryl,Perry,Sophomore,CIT 101 Lab
816,Cheryl,Perry,Sophomore,COMP 182 Lab
817,Mildred,Banks,Senior,COMP 182
817,Mildred,Banks,Senior,CIT 101
818,Gloria,George,Junior,COMP 182 Lab
818,Gloria,George,Junior,CIT 101 Lab
819,Carlos,Austin,Sophomore,CIT 101
819,Carlos,Austin,Sophomore,COMP 182
820,Steve,Hudson,Senior,CIT 101 Lab
820,Steve,Hudson,Senior,COMP 182 Lab
821,Joyce,Roberts,Junior,COMP 182
821,Joyce,Roberts,Junior,CIT 101
822,Irene,Long,Junior,COMP 182 Lab
822,Irene,Long,Junior,CIT 101 Lab
823,Denise,Jackson,Senior,CIT 101
823,Denise,Jackson,Senior,COMP 182
824,Judy,Banks,Freshman,CIT 101 Lab
824,Judy,Banks,Freshman,COMP 182 Lab
825,Marie,Bryant,Sophomore,COMP 182
825,Marie,Bryant,Sophomore,CIT 101
826,Nancy,Stanley,Senior,COMP 182 Lab
826,Nancy,Stanley,Senior,CIT 101 Lab
827,Eric,Gonzales,Junior,CIT 101
827,Eric,Gonzales,Junior,COMP 182
828,Antonio,Fernandez,Sophomore,CIT 101 Lab
828,Antonio,Fernandez,Sophomore,COMP 182 Lab
829,Linda,Rose,Senior,COMP 182
829,Linda,Rose,Senior,CIT 101
830,Terry,Griffin,Junior,COMP 182 Lab
830,Terry,Griffin,Junior,CIT 101 Lab
831,Larry,Rivera,Junior,CIT 101
831,Larry,Rivera,Junior,COMP 182
832,Gerald,Cooper,Senior,CIT 101 Lab
832,Gerald,Cooper,Senior,COMP 182 Lab
833,Jane,Morrison,Freshman,COMP 182
833,Jane,Morrison,Freshman,CIT 101
834,Judith,Webb,Sophomore,COMP 182 Lab
834,Judith,Webb,Sophomore,CIT 101 Lab
835,Kathryn,Price,Senior,CIT 101
835,Kathryn,Price,Senior,COMP 182
836,Johnny,Hudson,Junior,CIT 101 Lab
836,Johnny,Hudson,Junior,COMP 182 Lab
837,Lori,Carpenter,Sophomore,COMP 182
837,Lori,Carpenter,Sophomore,CIT 101
838,Anne,Richards,Senior,COMP 182 Lab
838,Anne,Richards,Senior,CIT 101 Lab
839,Paul,Davis,Junior,CIT 101
839,Paul,Davis,Junior,COMP 182
840,Richard,Evans,Junior,CIT 101 Lab
840,Richard,Evans,Junior,COMP 182 Lab
841,Steven,Lawson,Senior,COMP 182
841,Steven,Lawson,Senior,CIT 101
842,Jean,Knight,Freshman,COMP 182 Lab
842,Jean,Knight,Freshman,CIT 101 Lab
843,Gloria,Cook,Sophomore,CIT 101
843,Gloria,Cook,Sophomore,COMP 182
844,Harry,Gonzales,Senior,CIT 101 Lab
844,Harry,Gonzales,Senior,COMP 182 Lab
845,Ashley,Phillips,Junior,COMP 182
845,Ashley,Phillips,Junior,CIT 101
846,Andrea,West,Sophomore,COMP 182 Lab
846,Andrea,West,Sophomore,CIT 101 Lab
847,Harold,Armstrong,Senior,CIT 101
847,Harold,Armstrong,Senior,COMP 182
848,Ralph,Spencer,Junior,CIT 101 Lab
848,Ralph,Spencer,Junior,COMP 182 Lab
849,Angela,Coleman,Junior,COMP 182
849,Angela,Coleman,Junior,CIT 101
850,Nicholas,Foster,Senior,COMP 182 Lab
850,Nicholas,Foster,Senior,CIT 101 Lab
851,Sarah,Montgomery,Freshman,CIT 101
851,Sarah,Montgomery,Freshman,COMP 182
852,Christina,Austin,Sophomore,CIT 101 Lab
852,Christina,Austin,Sophomore,COMP 182 Lab
853,Lillian,Jacobs,Senior,COMP 182
853,Lillian,Jacobs,Senior,CIT 101
854,Virginia,Bishop,Junior,COMP 182 Lab
854,Virginia,Bishop,Junior,CIT 101 Lab
855,Marilyn,Hughes,Sophomore,CIT 101
855,Marilyn,Hughes,Sophomore,COMP 182
856,Denise,Andrews,Senior,CIT 101 Lab
856,Denise,Andrews,Senior,COMP 182 Lab
857,Matthew,Mitchell,Junior,COMP 182
857,Matthew,Mitchell,Junior,CIT 101
858,Betty,Butler,Junior,COMP 182 Lab
858,Betty,Butler,Junior,CIT 101 Lab
859,James,Crawford,Senior,CIT 101
859,James,Crawford,Senior,COMP 182
860,Dennis,Nguyen,Freshman,CIT 101 Lab
860,Dennis,Nguyen,Freshman,COMP 182 Lab
861,Eric,Snyder,Sophomore,COMP 182
861,Eric,Snyder,Sophomore,CIT 101
862,Patrick,Holmes,Senior,COMP 182 Lab
862,Patrick,Holmes,Senior,CIT 101 Lab
863,Maria,Lane,Junior,CIT 101
863,Maria,Lane,Junior,COMP 182
864,Alan,Perez,Sophomore,CIT 101 Lab
864,Alan,Perez,Sophomore,COMP 182 Lab
865,Larry,Meyer,Senior,COMP 182
865,Larry,Meyer,Senior,CIT 101
866,Helen,Hughes,Junior,COMP 182 Lab
866,Helen,Hughes,Junior,CIT 101 Lab
867,Christopher,Stevens,Junior,CIT 101
867,Christopher,Stevens,Junior,COMP 182
868,Janice,Lawrence,Senior,CIT 101 Lab
868,Janice,Lawrence,Senior,COMP 182 Lab
869,William,Fox,Freshman,COMP 182
869,William,Fox,Freshman,CIT 101
870,Katherine,Ward,Sophomore,COMP 182 Lab
870,Katherine,Ward,Sophomore,CIT 101 Lab
871,Jimmy,Hernandez,Senior,CIT 101
871,Jimmy,Hernandez,Senior,COMP 182
872,Janet,Welch,Junior,CIT 101 Lab
872,Janet,Welch,Junior,COMP 182 Lab
873,Martha,Johnston,Sophomore,COMP 182
873,Martha,Johnston,Sophomore,CIT 101
874,Steve,Dean,Senior,COMP 182 Lab
874,Steve,Dean,Senior,CIT 101 Lab
875,Jesse,Parker,Junior,CIT 101
875,Jesse,Parker,Junior,COMP 182
876,Teresa,King,Junior,CIT 101 Lab
876,Teresa,King,Junior,COMP 182 Lab
877,Angela,Stephens,Senior,COMP 182
877,Angela,Stephens,Senior,CIT 101
878,Anne,Gordon,Freshman,COMP 182 Lab
878,Anne,Gordon,Freshman,CIT 101 Lab
879,Nancy,Harvey,Sophomore,CIT 101
879,Nancy,Harvey,Sophomore,COMP 182
880,Aaron,Hart,Senior,CIT 101 Lab
880,Aaron,Hart,Senior,COMP 182 Lab
881,Arthur,Burke,Junior,COMP 182
